id_transakcji,Data,Rodzaj transakcji,koszt,id_wizyty jeśli wizyta
5975,2021-04-13,zabieg chirurgiczny drobny,100,6921
5976,2021-04-13,zabieg chirurgiczny drobny,100,6922
5977,2021-04-14,kroplówka witaminowa,50,6923
5978,2021-04-14,chipowanie,60,6925
5979,2021-04-14,kroplówka witaminowa,50,6927
5980,2021-04-14,kroplówka witaminowa,50,6930
5981,2021-04-14,zabieg higieniczny drobny,50,6931
5982,2021-04-14,zabieg higieniczy duży,80,6932
5983,2021-04-14,zabieg ortopedyczny,200,6933
5984,2021-04-14,antykoncepcja,150,6934
5985,2021-04-14,kroplówka witaminowa,50,6935
5986,2021-04-14,kroplówka witaminowa,50,6936
5987,2021-04-14,kroplówka witaminowa,50,6937
5988,2021-04-14,konsultacja chirurgiczna,40,6939
5989,2021-04-14,konsultacja chirurgiczna,40,6940
5990,2021-04-14,zabieg chrurgii zewnętrznej,300,6942
5991,2021-04-14,zabieg chrurgii zewnętrznej,300,6943
5992,2021-04-14,zabieg chirurgiczny drobny,100,6944
5993,2021-04-14,zabieg chirurgiczny drobny,100,6945
5994,2021-04-14,operacja w znieczuleniu częściowym,400,6946
5995,2021-04-15,antykoncepcja,150,6947
5996,2021-04-15,zabieg ortopedyczny,200,6948
5997,2021-04-15,RTG,80,6949
5998,2021-04-15,EKG,80,6950
5999,2021-04-15,chipowanie,60,6951
6000,2021-04-15,szczepienie,30,6952
6001,2021-04-15,chipowanie,60,6953
6002,2021-04-15,RTG,80,6954
6003,2021-04-15,eutanazja,200,6955
6004,2021-04-15,Kompleksowy zestaw badań,250,6956
6005,2021-04-15,EKG,80,6957
6006,2021-04-15,badanie krwi,60,6959
6007,2021-04-15,szczepienie,30,6962
6008,2021-04-15,kontrolna,40,6964
6009,2021-04-15,antykoncepcja,150,6965
6010,2021-04-15,zabieg ortopedyczny,200,6966
6011,2021-04-15,chipowanie,60,6967
6012,2021-04-15,zabieg higieniczy duży,80,6968
6013,2021-04-15,zabieg chrurgii zewnętrznej,300,6971
6014,2021-04-15,zabieg chirurgiczny drobny,100,6973
6015,2021-04-15,konsultacja chirurgiczna,40,6974
6016,2021-04-15,konsultacja chirurgiczna,40,6975
6017,2021-04-15,zabieg chirurgiczny drobny,100,6976
6018,2021-04-15,zabieg chirurgiczny drobny,100,6977
6019,2021-04-15,konsultacja chirurgiczna,40,6978
6020,2021-04-15,zabieg chirurgiczny drobny,100,6979
6021,2021-04-15,zabieg chirurgiczny drobny,100,6980
6022,2021-04-15,zabieg chirurgii wewnętrznej,300,6981
6023,2021-04-16,EKG,80,6982
6024,2021-04-16,antykoncepcja,150,6983
6025,2021-04-16,kontrolna,40,6984
6026,2021-04-16,chipowanie,60,6985
6027,2021-04-16,wydanie paszportu,100,6986
6028,2021-04-16,eutanazja,200,6987
6029,2021-04-18,zabieg higieniczny drobny,50,6988
6030,2021-04-18,badanie krwi,60,6989
6031,2021-04-18,USG,100,6992
6032,2021-04-19,zabieg higieniczny drobny,50,6994
6033,2021-04-19,testy alergiczne,150,6995
6034,2021-04-19,antykoncepcja,150,6996
6035,2021-04-19,eutanazja,200,6997
6036,2021-04-19,zabieg ortopedyczny,200,6999
6037,2021-04-19,testy alergiczne,150,7000
6038,2021-04-19,zabieg chirurgiczny drobny,100,7001
6039,2021-04-19,konsultacja chirurgiczna,40,7002
6040,2021-04-19,konsultacja chirurgiczna,40,7003
6041,2021-04-19,konsultacja chirurgiczna,40,7005
6042,2021-04-19,zabieg chirurgii wewnętrznej,300,7007
6043,2021-04-20,zabieg higieniczy duży,80,7011
6044,2021-04-20,chipowanie,60,7012
6045,2021-04-20,eutanazja,200,7013
6046,2021-04-20,antykoncepcja,150,7014
6047,2021-04-20,testy alergiczne,150,7015
6048,2021-04-20,zabieg higieniczny drobny,50,7016
6049,2021-04-20,badanie krwi,60,7017
6050,2021-04-20,badanie krwi,60,7018
6051,2021-04-20,zabieg ortopedyczny,200,7019
6052,2021-04-20,eutanazja,200,7020
6053,2021-04-20,zabieg okulistyczny,200,7021
6054,2021-04-20,konsultacja chirurgiczna,40,7023
6055,2021-04-20,zabieg chirurgiczny drobny,100,7024
6056,2021-04-20,zabieg chrurgii zewnętrznej,300,7026
6057,2021-04-20,konsultacja chirurgiczna,40,7027
6058,2021-04-20,zabieg chrurgii zewnętrznej,300,7028
6059,2021-04-20,konsultacja chirurgiczna,40,7029
6060,2021-04-20,zabieg chrurgii zewnętrznej,300,7030
6061,2021-04-20,konsultacja chirurgiczna,40,7032
6062,2021-04-21,testy alergiczne,150,7033
6063,2021-04-21,zabieg higieniczy duży,80,7034
6064,2021-04-21,Kompleksowy zestaw badań,250,7035
6065,2021-04-21,zabieg higieniczny drobny,50,7036
6066,2021-04-21,zabieg higieniczny drobny,50,7039
6067,2021-04-21,kroplówka witaminowa,50,7040
6068,2021-04-21,kontrolna,40,7041
6069,2021-04-21,zabieg higieniczy duży,80,7042
6070,2021-04-21,antykoncepcja,150,7046
6071,2021-04-21,wydanie paszportu,100,7047
6072,2021-04-21,konsultacja chirurgiczna,40,7048
6073,2021-04-21,zabieg chrurgii zewnętrznej,300,7049
6074,2021-04-21,konsultacja chirurgiczna,40,7051
6075,2021-04-21,zabieg chirurgiczny drobny,100,7052
6076,2021-04-21,zabieg chirurgiczny drobny,100,7054
6077,2021-04-21,operacja pod narkozą,450,7055
6078,2021-04-22,zabieg ortopedyczny,200,7056
6079,2021-04-22,wydanie paszportu,100,7057
6080,2021-04-22,kroplówka witaminowa,50,7058
6081,2021-04-22,badanie krwi,60,7059
6082,2021-04-22,RTG,80,7060
6083,2021-04-22,badanie krwi,60,7061
6084,2021-04-22,RTG,80,7062
6085,2021-04-22,testy alergiczne,150,7063
6086,2021-04-22,kontrolna,40,7064
6087,2021-04-22,szczepienie,30,7065
6088,2021-04-22,badanie krwi,60,7066
6089,2021-04-22,testy alergiczne,150,7067
6090,2021-04-22,kroplówka witaminowa,50,7068
6091,2021-04-22,szczepienie,30,7070
6092,2021-04-22,szczepienie,30,7073
6093,2021-04-22,badanie krwi,60,7074
6094,2021-04-22,EKG,80,7075
6095,2021-04-22,zabieg okulistyczny,200,7076
6096,2021-04-22,konsultacja chirurgiczna,40,7078
6097,2021-04-22,konsultacja chirurgiczna,40,7079
6098,2021-04-22,zabieg chirurgiczny drobny,100,7080
6099,2021-04-22,konsultacja chirurgiczna,40,7081
6100,2021-04-22,zabieg chirurgiczny drobny,100,7082
6101,2021-04-23,EKG,80,7084
6102,2021-04-23,szczepienie,30,7086
6103,2021-04-23,Kompleksowy zestaw badań,250,7087
6104,2021-04-23,RTG,80,7088
6105,2021-04-23,RTG,80,7089
6106,2021-04-23,eutanazja,200,7090
6107,2021-04-23,EKG,80,7092
6108,2021-04-24,wydanie paszportu,100,7093
6109,2021-04-24,chipowanie,60,7094
6110,2021-04-24,Kompleksowy zestaw badań,250,7095
6111,2021-04-25,kontrolna,40,7096
6112,2021-04-25,EKG,80,7098
6113,2021-04-25,wydanie paszportu,100,7099
6114,2021-04-26,chipowanie,60,7100
6115,2021-04-26,chipowanie,60,7101
6116,2021-04-26,kroplówka witaminowa,50,7102
6117,2021-04-26,zabieg higieniczy duży,80,7103
6118,2021-04-26,RTG,80,7104
6119,2021-04-26,zabieg ortopedyczny,200,7105
6120,2021-04-26,zabieg higieniczny drobny,50,7106
6121,2021-04-26,USG,100,7107
6122,2021-04-26,badanie krwi,60,7109
6123,2021-04-26,konsultacja chirurgiczna,40,7110
6124,2021-04-26,zabieg chirurgiczny drobny,100,7111
6125,2021-04-26,operacja w znieczuleniu częściowym,400,7112
6126,2021-04-26,konsultacja chirurgiczna,40,7113
6127,2021-04-26,zabieg chirurgii wewnętrznej,300,7114
6128,2021-04-26,konsultacja chirurgiczna,40,7115
6129,2021-04-26,zabieg chirurgiczny drobny,100,7116
6130,2021-04-27,zabieg ortopedyczny,200,7117
6131,2021-04-27,antykoncepcja,150,7118
6132,2021-04-27,eutanazja,200,7119
6133,2021-04-27,antykoncepcja,150,7121
6134,2021-04-27,zabieg higieniczny drobny,50,7122
6135,2021-04-27,kroplówka witaminowa,50,7123
6136,2021-04-27,wydanie paszportu,100,7124
6137,2021-04-27,zabieg chrurgii zewnętrznej,300,7128
6138,2021-04-27,zabieg chirurgiczny drobny,100,7129
6139,2021-04-27,operacja pod narkozą,450,7130
6140,2021-04-27,konsultacja chirurgiczna,40,7131
6141,2021-04-27,operacja pod narkozą,450,7132
6142,2021-04-28,RTG,80,7134
6143,2021-04-28,chipowanie,60,7135
6144,2021-04-28,kontrolna,40,7136
6145,2021-04-28,badanie krwi,60,7137
6146,2021-04-28,kontrolna,40,7138
6147,2021-04-28,chipowanie,60,7139
6148,2021-04-28,EKG,80,7140
6149,2021-04-28,kroplówka witaminowa,50,7142
6150,2021-04-28,zabieg higieniczny drobny,50,7143
6151,2021-04-28,RTG,80,7144
6152,2021-04-28,zabieg ortopedyczny,200,7145
6153,2021-04-28,RTG,80,7147
6154,2021-04-28,USG,100,7148
6155,2021-04-28,USG,100,7149
6156,2021-04-28,kontrolna,40,7150
6157,2021-04-28,RTG,80,7151
6158,2021-04-28,zabieg higieniczny drobny,50,7152
6159,2021-04-28,kroplówka witaminowa,50,7153
6160,2021-04-28,EKG,80,7154
6161,2021-04-28,szczepienie,30,7155
6162,2021-04-28,Kompleksowy zestaw badań,250,7157
6163,2021-04-28,konsultacja chirurgiczna,40,7158
6164,2021-04-28,konsultacja chirurgiczna,40,7159
6165,2021-04-28,konsultacja chirurgiczna,40,7160
6166,2021-04-28,konsultacja chirurgiczna,40,7161
6167,2021-04-28,konsultacja chirurgiczna,40,7163
6168,2021-04-28,zabieg chirurgiczny drobny,100,7165
6169,2021-04-28,konsultacja chirurgiczna,40,7166
6170,2021-04-28,konsultacja chirurgiczna,40,7167
6171,2021-04-28,zabieg okulistyczny,200,7168
6172,2021-04-29,antykoncepcja,150,7170
6173,2021-04-29,testy alergiczne,150,7171
6174,2021-04-29,kontrolna,40,7172
6175,2021-04-29,EKG,80,7173
6176,2021-04-29,zabieg higieniczny drobny,50,7175
6177,2021-04-29,EKG,80,7176
6178,2021-04-29,USG,100,7177
6179,2021-04-29,chipowanie,60,7179
6180,2021-04-29,EKG,80,7182
6181,2021-04-29,operacja w znieczuleniu częściowym,400,7184
6182,2021-04-29,konsultacja chirurgiczna,40,7185
6183,2021-04-29,konsultacja chirurgiczna,40,7186
6184,2021-04-29,operacja w znieczuleniu częściowym,400,7187
6185,2021-04-30,USG,100,7189
6186,2021-04-30,chipowanie,60,7190
6187,2021-04-30,USG,100,7191
6188,2021-04-30,zabieg higieniczny drobny,50,7192
6189,2021-04-30,RTG,80,7193
6190,2021-04-30,szczepienie,30,7195
6191,2021-04-30,eutanazja,200,7196
6192,2021-05-01,szczepienie,30,7197
6193,2021-05-01,RTG,80,7198
6194,2021-05-01,antykoncepcja,150,7199
6195,2021-05-01,zabieg ortopedyczny,200,7200
6196,2021-05-01,badanie krwi,60,7201
6197,2021-05-01,eutanazja,200,7202
6198,2021-05-01,czynsz,-4500,
6199,2021-05-01,firma sprzątająca,-2800,
6200,2021-05-01,opłaty,-900,
6201,2021-05-01,biuro rachunkowe,-500,
6202,2021-05-01,opłaty bankowe,-140,
6203,2021-05-01,pensje dla pracowników,-20460,
6204,2021-05-02,eutanazja,200,7203
6205,2021-05-02,EKG,80,7204
6206,2021-05-02,EKG,80,7205
6207,2021-05-03,wydanie paszportu,100,7206
6208,2021-05-03,kontrolna,40,7207
6209,2021-05-03,zabieg higieniczny drobny,50,7208
6210,2021-05-03,antykoncepcja,150,7210
6211,2021-05-03,EKG,80,7212
6212,2021-05-03,szczepienie,30,7213
6213,2021-05-03,zabieg chirurgiczny drobny,100,7216
6214,2021-05-03,zabieg chirurgiczny drobny,100,7218
6215,2021-05-03,zabieg chrurgii zewnętrznej,300,7219
6216,2021-05-03,zabieg chirurgii wewnętrznej,300,7220
6217,2021-05-03,konsultacja chirurgiczna,40,7221
6218,2021-05-03,konsultacja chirurgiczna,40,7222
6219,2021-05-03,konsultacja chirurgiczna,40,7223
6220,2021-05-04,testy alergiczne,150,7224
6221,2021-05-04,kroplówka witaminowa,50,7225
6222,2021-05-04,USG,100,7226
6223,2021-05-04,szczepienie,30,7227
6224,2021-05-04,Kompleksowy zestaw badań,250,7229
6225,2021-05-04,antykoncepcja,150,7230
6226,2021-05-04,Kompleksowy zestaw badań,250,7231
6227,2021-05-04,kontrolna,40,7232
6228,2021-05-04,zabieg higieniczny drobny,50,7234
6229,2021-05-04,zabieg ortopedyczny,200,7235
6230,2021-05-04,zabieg chirurgiczny drobny,100,7236
6231,2021-05-04,zabieg chirurgiczny drobny,100,7237
6232,2021-05-04,operacja pod narkozą,450,7238
6233,2021-05-04,zabieg chirurgiczny drobny,100,7239
6234,2021-05-04,konsultacja chirurgiczna,40,7241
6235,2021-05-05,antykoncepcja,150,7242
6236,2021-05-05,Kompleksowy zestaw badań,250,7244
6237,2021-05-05,kroplówka witaminowa,50,7247
6238,2021-05-05,zabieg ortopedyczny,200,7248
6239,2021-05-05,eutanazja,200,7249
6240,2021-05-05,konsultacja chirurgiczna,40,7250
6241,2021-05-05,konsultacja chirurgiczna,40,7251
6242,2021-05-05,konsultacja chirurgiczna,40,7252
6243,2021-05-05,konsultacja chirurgiczna,40,7254
6244,2021-05-05,zabieg chrurgii zewnętrznej,300,7255
6245,2021-05-05,konsultacja chirurgiczna,40,7256
6246,2021-05-05,konsultacja chirurgiczna,40,7257
6247,2021-05-05,zabieg chirurgiczny drobny,100,7259
6248,2021-05-05,konsultacja chirurgiczna,40,7260
6249,2021-05-05,zabieg chrurgii zewnętrznej,300,7261
6250,2021-05-05,zabieg chrurgii zewnętrznej,300,7262
6251,2021-05-05,zabieg chirurgiczny drobny,100,7263
6252,2021-05-06,wydanie paszportu,100,7264
6253,2021-05-06,wydanie paszportu,100,7266
6254,2021-05-06,eutanazja,200,7267
6255,2021-05-06,testy alergiczne,150,7268
6256,2021-05-06,RTG,80,7270
6257,2021-05-06,kontrolna,40,7273
6258,2021-05-06,zabieg higieniczy duży,80,7274
6259,2021-05-06,wydanie paszportu,100,7276
6260,2021-05-06,kontrolna,40,7277
6261,2021-05-06,zabieg higieniczy duży,80,7278
6262,2021-05-06,wydanie paszportu,100,7279
6263,2021-05-06,USG,100,7280
6264,2021-05-06,kroplówka witaminowa,50,7281
6265,2021-05-06,badanie krwi,60,7282
6266,2021-05-06,zabieg higieniczy duży,80,7283
6267,2021-05-06,zabieg ortopedyczny,200,7284
6268,2021-05-06,testy alergiczne,150,7286
6269,2021-05-06,zabieg chirurgiczny drobny,100,7287
6270,2021-05-06,konsultacja chirurgiczna,40,7288
6271,2021-05-06,zabieg chirurgiczny drobny,100,7289
6272,2021-05-06,zabieg chirurgiczny drobny,100,7290
6273,2021-05-06,zabieg chirurgiczny drobny,100,7291
6274,2021-05-06,operacja pod narkozą,450,7292
6275,2021-05-06,operacja pod narkozą,450,7293
6276,2021-05-07,USG,100,7294
6277,2021-05-07,Kompleksowy zestaw badań,250,7295
6278,2021-05-07,wydanie paszportu,100,7296
6279,2021-05-07,USG,100,7297
6280,2021-05-07,szczepienie,30,7298
6281,2021-05-07,zabieg ortopedyczny,200,7299
6282,2021-05-08,antykoncepcja,150,7302
6283,2021-05-09,wydanie paszportu,100,7303
6284,2021-05-10,USG,100,7304
6285,2021-05-10,EKG,80,7305
6286,2021-05-10,zabieg higieniczy duży,80,7306
6287,2021-05-10,zabieg higieniczny drobny,50,7307
6288,2021-05-10,eutanazja,200,7309
6289,2021-05-10,zabieg chirurgiczny drobny,100,7310
6290,2021-05-10,zabieg chirurgiczny drobny,100,7313
6291,2021-05-10,zabieg okulistyczny,200,7315
6292,2021-05-10,zabieg chirurgiczny drobny,100,7316
6293,2021-05-10,konsultacja chirurgiczna,40,7317
6294,2021-05-10,zabieg chirurgiczny drobny,100,7318
6295,2021-05-10,konsultacja chirurgiczna,40,7319
6296,2021-05-11,chipowanie,60,7321
6297,2021-05-11,testy alergiczne,150,7323
6298,2021-05-11,badanie krwi,60,7324
6299,2021-05-11,zabieg higieniczny drobny,50,7326
6300,2021-05-11,szczepienie,30,7327
6301,2021-05-11,badanie krwi,60,7328
6302,2021-05-11,RTG,80,7329
6303,2021-05-11,eutanazja,200,7330
6304,2021-05-11,EKG,80,7332
6305,2021-05-11,zabieg chirurgii wewnętrznej,300,7334
6306,2021-05-11,zabieg chirurgiczny drobny,100,7335
6307,2021-05-11,konsultacja chirurgiczna,40,7336
6308,2021-05-11,zabieg chirurgiczny drobny,100,7337
6309,2021-05-11,konsultacja chirurgiczna,40,7338
6310,2021-05-12,Kompleksowy zestaw badań,250,7339
6311,2021-05-12,kroplówka witaminowa,50,7340
6312,2021-05-12,testy alergiczne,150,7341
6313,2021-05-12,badanie krwi,60,7342
6314,2021-05-12,szczepienie,30,7343
6315,2021-05-12,EKG,80,7344
6316,2021-05-12,Kompleksowy zestaw badań,250,7346
6317,2021-05-12,EKG,80,7347
6318,2021-05-12,antykoncepcja,150,7348
6319,2021-05-12,zabieg higieniczy duży,80,7349
6320,2021-05-12,chipowanie,60,7351
6321,2021-05-12,badanie krwi,60,7352
6322,2021-05-12,wydanie paszportu,100,7353
6323,2021-05-12,EKG,80,7354
6324,2021-05-12,USG,100,7355
6325,2021-05-12,RTG,80,7356
6326,2021-05-12,eutanazja,200,7357
6327,2021-05-12,konsultacja chirurgiczna,40,7358
6328,2021-05-12,zabieg chirurgiczny drobny,100,7360
6329,2021-05-12,konsultacja chirurgiczna,40,7361
6330,2021-05-13,kroplówka witaminowa,50,7364
6331,2021-05-13,Kompleksowy zestaw badań,250,7365
6332,2021-05-13,kroplówka witaminowa,50,7367
6333,2021-05-13,RTG,80,7369
6334,2021-05-13,badanie krwi,60,7370
6335,2021-05-13,Kompleksowy zestaw badań,250,7371
6336,2021-05-13,Kompleksowy zestaw badań,250,7372
6337,2021-05-13,Kompleksowy zestaw badań,250,7373
6338,2021-05-13,zabieg ortopedyczny,200,7374
6339,2021-05-13,zabieg higieniczy duży,80,7375
6340,2021-05-13,wydanie paszportu,100,7376
6341,2021-05-13,wydanie paszportu,100,7378
6342,2021-05-13,Kompleksowy zestaw badań,250,7379
6343,2021-05-13,eutanazja,200,7380
6344,2021-05-13,zabieg chirurgiczny drobny,100,7382
6345,2021-05-13,zabieg chirurgiczny drobny,100,7384
6346,2021-05-13,operacja w znieczuleniu częściowym,400,7385
6347,2021-05-13,konsultacja chirurgiczna,40,7387
6348,2021-05-13,zabieg chirurgii wewnętrznej,300,7389
6349,2021-05-13,zabieg chirurgii wewnętrznej,300,7390
6350,2021-05-13,zabieg chirurgiczny drobny,100,7391
6351,2021-05-14,badanie krwi,60,7392
6352,2021-05-14,wydanie paszportu,100,7393
6353,2021-05-14,RTG,80,7394
6354,2021-05-14,RTG,80,7395
6355,2021-05-14,testy alergiczne,150,7396
6356,2021-05-14,szczepienie,30,7397
6357,2021-05-15,zabieg higieniczy duży,80,7398
6358,2021-05-15,zabieg ortopedyczny,200,7399
6359,2021-05-15,zabieg higieniczy duży,80,7400
6360,2021-05-15,szczepienie,30,7401
6361,2021-05-15,eutanazja,200,7402
6362,2021-05-16,wydanie paszportu,100,7403
6363,2021-05-16,kontrolna,40,7404
6364,2021-05-16,EKG,80,7405
6365,2021-05-16,zabieg ortopedyczny,200,7406
6366,2021-05-16,badanie krwi,60,7407
6367,2021-05-16,USG,100,7408
6368,2021-05-17,antykoncepcja,150,7409
6369,2021-05-17,kroplówka witaminowa,50,7410
6370,2021-05-17,zabieg higieniczy duży,80,7411
6371,2021-05-17,konsultacja chirurgiczna,40,7412
6372,2021-05-17,zabieg chirurgiczny drobny,100,7413
6373,2021-05-17,zabieg chirurgiczny drobny,100,7414
6374,2021-05-17,zabieg okulistyczny,200,7416
6375,2021-05-17,zabieg chirurgiczny drobny,100,7417
6376,2021-05-17,operacja pod narkozą,450,7418
6377,2021-05-17,zabieg chirurgiczny drobny,100,7419
6378,2021-05-17,konsultacja chirurgiczna,40,7420
6379,2021-05-17,konsultacja chirurgiczna,40,7421
6380,2021-05-17,operacja w znieczuleniu częściowym,400,7422
6381,2021-05-18,zabieg higieniczy duży,80,7425
6382,2021-05-18,EKG,80,7426
6383,2021-05-18,badanie krwi,60,7428
6384,2021-05-18,badanie krwi,60,7429
6385,2021-05-18,USG,100,7431
6386,2021-05-18,zabieg ortopedyczny,200,7432
6387,2021-05-18,antykoncepcja,150,7433
6388,2021-05-18,zabieg ortopedyczny,200,7434
6389,2021-05-18,zabieg higieniczy duży,80,7435
6390,2021-05-18,Kompleksowy zestaw badań,250,7436
6391,2021-05-18,zabieg okulistyczny,200,7437
6392,2021-05-18,zabieg chirurgiczny drobny,100,7439
6393,2021-05-18,konsultacja chirurgiczna,40,7441
6394,2021-05-19,zabieg higieniczy duży,80,7442
6395,2021-05-19,eutanazja,200,7443
6396,2021-05-19,zabieg higieniczny drobny,50,7444
6397,2021-05-19,RTG,80,7446
6398,2021-05-19,USG,100,7447
6399,2021-05-19,Kompleksowy zestaw badań,250,7448
6400,2021-05-19,eutanazja,200,7450
6401,2021-05-19,szczepienie,30,7451
6402,2021-05-19,kontrolna,40,7452
6403,2021-05-19,konsultacja chirurgiczna,40,7453
6404,2021-05-19,zabieg chrurgii zewnętrznej,300,7454
6405,2021-05-19,konsultacja chirurgiczna,40,7455
6406,2021-05-19,zabieg chirurgii wewnętrznej,300,7456
6407,2021-05-19,konsultacja chirurgiczna,40,7457
6408,2021-05-20,kontrolna,40,7458
6409,2021-05-20,testy alergiczne,150,7459
6410,2021-05-20,zabieg higieniczy duży,80,7460
6411,2021-05-20,testy alergiczne,150,7461
6412,2021-05-20,kroplówka witaminowa,50,7462
6413,2021-05-20,wydanie paszportu,100,7463
6414,2021-05-20,eutanazja,200,7464
6415,2021-05-20,kontrolna,40,7465
6416,2021-05-20,wydanie paszportu,100,7466
6417,2021-05-20,szczepienie,30,7468
6418,2021-05-20,chipowanie,60,7469
6419,2021-05-20,chipowanie,60,7470
6420,2021-05-20,wydanie paszportu,100,7471
6421,2021-05-20,EKG,80,7472
6422,2021-05-20,eutanazja,200,7473
6423,2021-05-20,chipowanie,60,7474
6424,2021-05-20,kroplówka witaminowa,50,7475
6425,2021-05-20,zabieg ortopedyczny,200,7476
6426,2021-05-20,testy alergiczne,150,7477
6427,2021-05-20,zabieg chirurgiczny drobny,100,7481
6428,2021-05-20,konsultacja chirurgiczna,40,7482
6429,2021-05-20,zabieg chirurgii wewnętrznej,300,7483
6430,2021-05-20,konsultacja chirurgiczna,40,7484
6431,2021-05-20,konsultacja chirurgiczna,40,7485
6432,2021-05-20,konsultacja chirurgiczna,40,7486
6433,2021-05-20,konsultacja chirurgiczna,40,7487
6434,2021-05-20,zabieg chirurgiczny drobny,100,7488
6435,2021-05-20,konsultacja chirurgiczna,40,7489
6436,2021-05-20,zabieg chirurgii wewnętrznej,300,7490
6437,2021-05-20,zabieg chirurgiczny drobny,100,7491
6438,2021-05-20,operacja w znieczuleniu częściowym,400,7492
6439,2021-05-21,testy alergiczne,150,7494
