,id_wizyty,Data,Godzina,Id lekarza,Czas trwania wizyty,Rodzaj wizyty,id_zwierzęcia
5221,5221,2021-02-20,11:45:00,1,01:00,antykoncepcja,873
5222,5222,2021-02-21,09:00:00,2,00:15,chipowanie,336
5223,5223,2021-02-21,10:15:00,2,01:00,testy alergiczne,399
5224,5224,2021-02-21,11:15:00,2,00:30,EKG,942
5225,5225,2021-02-21,12:45:00,2,01:00,testy alergiczne,505
5226,5226,2021-02-22,08:30:00,1,00:15,kontrolna,928
5227,5227,2021-02-22,10:00:00,1,01:00,zabieg ortopedyczny,1097
5228,5228,2021-02-22,11:00:00,1,01:00,antykoncepcja,447
5229,5229,2021-02-22,12:00:00,1,01:00,testy alergiczne,1144
5230,5230,2021-02-22,13:00:00,1,00:30,USG,909
5231,5231,2021-02-22,13:30:00,1,00:15,chipowanie,208
5232,5232,2021-02-22,15:00:00,1,01:00,testy alergiczne,1056
5233,5233,2021-02-22,08:30:00,3,00:15,konsultacja chirurgiczna,1129
5234,5234,2021-02-22,08:45:00,3,02:00,operacja w znieczuleniu częściowym,1151
5235,5235,2021-02-22,12:45:00,3,00:30,zabieg chirurgiczny drobny,39
5236,5236,2021-02-22,13:15:00,3,00:30,zabieg chirurgiczny drobny,474
5237,5237,2021-02-22,14:45:00,3,01:00,zabieg chirurgii wewnętrznej,701
5238,5238,2021-02-22,15:45:00,3,02:00,operacja w znieczuleniu częściowym,475
5239,5239,2021-02-23,09:15:00,1,01:00,antykoncepcja,885
5240,5240,2021-02-23,10:15:00,1,01:00,testy alergiczne,1179
5241,5241,2021-02-23,11:15:00,1,02:00,Kompleksowy zestaw badań ,407
5242,5242,2021-02-23,13:15:00,1,00:30,kroplówka witaminowa,1190
5243,5243,2021-02-23,13:45:00,1,01:00,testy alergiczne,1184
5244,5244,2021-02-23,15:15:00,1,00:30,EKG,1106
5245,5245,2021-02-23,15:45:00,1,00:15,szczepienie,859
5246,5246,2021-02-23,08:00:00,2,01:00,antykoncepcja,129
5247,5247,2021-02-23,11:30:00,2,01:00,zabieg ortopedyczny,1161
5248,5248,2021-02-23,12:30:00,2,00:30,RTG,1189
5249,5249,2021-02-23,13:00:00,2,02:00,eutanazja,342
5250,5250,2021-02-23,15:15:00,2,00:15,zabieg higieniczny drobny,824
5251,5251,2021-02-23,15:30:00,2,00:30,EKG,525
5252,5252,2021-02-23,08:00:00,3,00:15,konsultacja chirurgiczna,1092
5253,5253,2021-02-23,08:15:00,3,00:15,konsultacja chirurgiczna,398
5254,5254,2021-02-23,08:45:00,3,00:15,konsultacja chirurgiczna,1139
5255,5255,2021-02-23,09:00:00,3,00:15,konsultacja chirurgiczna,202
5256,5256,2021-02-23,09:15:00,3,02:00,operacja w znieczuleniu częściowym,8
5257,5257,2021-02-23,11:15:00,3,00:15,konsultacja chirurgiczna,1037
5258,5258,2021-02-23,12:00:00,3,01:00,zabieg chrurgii zewnętrznej,203
5259,5259,2021-02-23,14:00:00,3,01:00,zabieg okulistyczny ,537
5260,5260,2021-02-23,15:00:00,3,01:00,zabieg chirurgii wewnętrznej,713
5261,5261,2021-02-24,09:00:00,1,00:30,EKG,395
5262,5262,2021-02-24,09:30:00,1,01:00,antykoncepcja,914
5263,5263,2021-02-24,10:30:00,1,00:30,EKG,1147
5264,5264,2021-02-24,11:00:00,1,00:15,szczepienie,631
5265,5265,2021-02-24,11:15:00,1,01:00,antykoncepcja,1030
5266,5266,2021-02-24,12:15:00,1,00:30,USG,236
5267,5267,2021-02-24,12:45:00,1,02:00,eutanazja,22
5268,5268,2021-02-24,14:45:00,1,00:15,badanie krwi,1003
5269,5269,2021-02-24,15:15:00,1,02:00,eutanazja,393
5270,5270,2021-02-24,08:00:00,2,00:15,zabieg higieniczny drobny,593
5271,5271,2021-02-24,14:15:00,2,01:00,testy alergiczne,854
5272,5272,2021-02-24,08:00:00,3,00:30,zabieg chirurgiczny drobny,63
5273,5273,2021-02-24,08:30:00,3,02:00,operacja w znieczuleniu częściowym,1127
5274,5274,2021-02-24,13:00:00,3,00:15,konsultacja chirurgiczna,373
5275,5275,2021-02-24,13:30:00,3,00:30,zabieg chirurgiczny drobny,336
5276,5276,2021-02-24,15:15:00,3,00:15,konsultacja chirurgiczna,182
5277,5277,2021-02-24,15:30:00,3,02:00,operacja w znieczuleniu częściowym,257
5278,5278,2021-02-25,08:00:00,1,00:15,kontrolna,690
5279,5279,2021-02-25,08:45:00,1,00:15,kontrolna,885
5280,5280,2021-02-25,09:30:00,1,00:15,badanie krwi,1126
5281,5281,2021-02-25,09:45:00,1,00:15,badanie krwi,609
5282,5282,2021-02-25,11:00:00,1,00:15,badanie krwi,115
5283,5283,2021-02-25,11:30:00,1,01:00,zabieg ortopedyczny,436
5284,5284,2021-02-25,12:30:00,1,00:15,badanie krwi,1091
5285,5285,2021-02-25,12:45:00,1,00:30,kroplówka witaminowa,330
5286,5286,2021-02-25,13:30:00,1,00:15,chipowanie,13
5287,5287,2021-02-25,15:30:00,1,02:00,eutanazja,684
5288,5288,2021-02-25,17:30:00,1,00:15,szczepienie,421
5289,5289,2021-02-25,08:00:00,2,00:15,wydanie paszportu,262
5290,5290,2021-02-25,08:15:00,2,00:15,chipowanie,420
5291,5291,2021-02-25,09:15:00,2,00:30,USG,325
5292,5292,2021-02-25,10:00:00,2,01:00,antykoncepcja,1160
5293,5293,2021-02-25,11:00:00,2,01:00,zabieg ortopedyczny,891
5294,5294,2021-02-25,15:45:00,2,00:30,USG,95
5295,5295,2021-02-25,16:15:00,2,00:30,zabieg higieniczy duży,579
5296,5296,2021-02-25,17:15:00,2,00:15,kontrolna,314
5297,5297,2021-02-25,17:30:00,2,00:30,EKG,398
5298,5298,2021-02-25,08:00:00,3,00:30,zabieg chirurgiczny drobny,138
5299,5299,2021-02-25,09:00:00,3,00:15,konsultacja chirurgiczna,813
5300,5300,2021-02-25,09:15:00,3,00:30,zabieg chirurgiczny drobny,120
5301,5301,2021-02-25,10:00:00,3,00:30,zabieg chirurgiczny drobny,439
5302,5302,2021-02-25,13:15:00,3,00:30,zabieg chirurgiczny drobny,874
5303,5303,2021-02-25,14:45:00,3,01:00,zabieg chirurgii wewnętrznej,526
5304,5304,2021-02-25,15:45:00,3,00:30,zabieg chirurgiczny drobny,713
5305,5305,2021-02-25,17:30:00,3,02:00,operacja w znieczuleniu częściowym,1056
5306,5306,2021-02-26,08:00:00,2,00:30,EKG,620
5307,5307,2021-02-26,08:30:00,2,00:30,RTG,408
5308,5308,2021-02-26,09:45:00,2,01:00,testy alergiczne,947
5309,5309,2021-02-26,14:00:00,2,00:30,USG,1131
5310,5310,2021-02-26,14:45:00,2,00:15,zabieg higieniczny drobny,1087
5311,5311,2021-02-26,15:15:00,2,01:00,zabieg ortopedyczny,742
5312,5312,2021-02-26,16:15:00,2,00:30,kroplówka witaminowa,446
5313,5313,2021-02-26,16:45:00,2,00:15,kontrolna,855
5314,5314,2021-02-26,17:30:00,2,00:30,kroplówka witaminowa,916
5315,5315,2021-02-27,09:00:00,1,02:00,eutanazja,1015
5316,5316,2021-02-27,11:00:00,1,00:30,EKG,307
5317,5317,2021-02-27,12:45:00,1,01:00,zabieg ortopedyczny,270
5318,5318,2021-02-28,10:00:00,2,02:00,Kompleksowy zestaw badań ,1109
5319,5319,2021-02-28,12:15:00,2,00:30,EKG,889
5320,5320,2021-02-28,12:45:00,2,00:30,USG,716
5321,5321,2021-03-01,08:00:00,1,00:15,badanie krwi,95
5322,5322,2021-03-01,15:00:00,1,00:30,EKG,1164
5323,5323,2021-03-01,08:00:00,3,00:15,konsultacja chirurgiczna,488
5324,5324,2021-03-01,08:15:00,3,01:00,zabieg chirurgii wewnętrznej,242
5325,5325,2021-03-01,10:00:00,3,02:00,operacja pod narkozą,1028
5326,5326,2021-03-01,12:00:00,3,00:30,zabieg chirurgiczny drobny,316
5327,5327,2021-03-01,12:30:00,3,01:00,zabieg okulistyczny ,8
5328,5328,2021-03-01,13:45:00,3,01:00,zabieg chrurgii zewnętrznej,855
5329,5329,2021-03-01,14:45:00,3,00:30,zabieg chirurgiczny drobny,735
5330,5330,2021-03-01,15:15:00,3,00:15,konsultacja chirurgiczna,275
5331,5331,2021-03-01,15:30:00,3,00:30,zabieg chirurgiczny drobny,1189
5332,5332,2021-03-02,08:00:00,1,00:15,wydanie paszportu,787
5333,5333,2021-03-02,09:00:00,1,00:15,badanie krwi,220
5334,5334,2021-03-02,09:30:00,1,00:30,USG,19
5335,5335,2021-03-02,10:00:00,1,00:30,RTG,777
5336,5336,2021-03-02,10:30:00,1,00:30,RTG,36
5337,5337,2021-03-02,11:00:00,1,00:15,zabieg higieniczny drobny,178
5338,5338,2021-03-02,11:45:00,1,01:00,zabieg ortopedyczny,236
5339,5339,2021-03-02,15:45:00,1,00:15,szczepienie,870
5340,5340,2021-03-02,08:00:00,2,01:00,antykoncepcja,1146
5341,5341,2021-03-02,09:00:00,2,01:00,testy alergiczne,776
5342,5342,2021-03-02,10:15:00,2,00:15,zabieg higieniczny drobny,366
5343,5343,2021-03-02,11:00:00,2,00:30,zabieg higieniczy duży,1026
5344,5344,2021-03-02,11:30:00,2,01:00,zabieg ortopedyczny,40
5345,5345,2021-03-02,12:30:00,2,00:15,szczepienie,934
5346,5346,2021-03-02,13:15:00,2,00:15,kontrolna,1025
5347,5347,2021-03-02,13:30:00,2,00:15,wydanie paszportu,1007
5348,5348,2021-03-02,13:45:00,2,00:15,kontrolna,691
5349,5349,2021-03-02,14:00:00,2,01:00,zabieg ortopedyczny,306
5350,5350,2021-03-02,15:00:00,2,00:30,kroplówka witaminowa,973
5351,5351,2021-03-02,15:30:00,2,01:00,antykoncepcja,1181
5352,5352,2021-03-02,09:00:00,3,01:00,zabieg chirurgii wewnętrznej,602
5353,5353,2021-03-02,10:00:00,3,00:15,konsultacja chirurgiczna,481
5354,5354,2021-03-02,10:45:00,3,00:15,konsultacja chirurgiczna,266
5355,5355,2021-03-02,11:00:00,3,01:00,zabieg okulistyczny ,574
5356,5356,2021-03-02,12:00:00,3,00:30,zabieg chirurgiczny drobny,439
5357,5357,2021-03-02,12:30:00,3,01:00,zabieg okulistyczny ,1120
5358,5358,2021-03-02,13:30:00,3,00:30,zabieg chirurgiczny drobny,547
5359,5359,2021-03-02,14:15:00,3,00:15,konsultacja chirurgiczna,333
5360,5360,2021-03-02,14:30:00,3,01:00,zabieg chirurgii wewnętrznej,823
5361,5361,2021-03-02,15:30:00,3,01:00,zabieg okulistyczny ,33
5362,5362,2021-03-03,08:15:00,1,00:15,kontrolna,1164
5363,5363,2021-03-03,08:30:00,1,00:15,szczepienie,811
5364,5364,2021-03-03,09:30:00,1,00:30,zabieg higieniczy duży,774
5365,5365,2021-03-03,10:00:00,1,00:15,zabieg higieniczny drobny,1067
5366,5366,2021-03-03,12:00:00,1,02:00,Kompleksowy zestaw badań ,1171
5367,5367,2021-03-03,14:00:00,1,00:15,szczepienie,152
5368,5368,2021-03-03,15:45:00,1,00:15,badanie krwi,15
5369,5369,2021-03-03,10:30:00,2,02:00,eutanazja,501
5370,5370,2021-03-03,12:30:00,2,00:15,szczepienie,714
5371,5371,2021-03-03,13:00:00,2,00:30,kroplówka witaminowa,1142
5372,5372,2021-03-03,08:15:00,3,01:00,zabieg chrurgii zewnętrznej,225
5373,5373,2021-03-03,09:45:00,3,00:30,zabieg chirurgiczny drobny,347
5374,5374,2021-03-03,10:15:00,3,00:30,zabieg chirurgiczny drobny,448
5375,5375,2021-03-03,10:45:00,3,00:15,konsultacja chirurgiczna,377
5376,5376,2021-03-03,11:00:00,3,00:15,konsultacja chirurgiczna,713
5377,5377,2021-03-03,11:15:00,3,00:30,zabieg chirurgiczny drobny,438
5378,5378,2021-03-03,11:45:00,3,00:30,zabieg chirurgiczny drobny,692
5379,5379,2021-03-03,12:45:00,3,00:15,konsultacja chirurgiczna,1160
5380,5380,2021-03-04,10:30:00,1,00:30,RTG,737
5381,5381,2021-03-04,11:00:00,1,00:15,wydanie paszportu,174
5382,5382,2021-03-04,11:15:00,1,00:15,zabieg higieniczny drobny,891
5383,5383,2021-03-04,13:30:00,1,00:30,EKG,1037
5384,5384,2021-03-04,14:00:00,1,01:00,antykoncepcja,1061
5385,5385,2021-03-04,16:45:00,1,00:15,kontrolna,506
5386,5386,2021-03-04,17:15:00,1,00:15,wydanie paszportu,514
5387,5387,2021-03-04,17:30:00,1,00:30,zabieg higieniczy duży,931
5388,5388,2021-03-04,08:00:00,2,00:15,badanie krwi,1087
5389,5389,2021-03-04,09:15:00,2,00:30,EKG,747
5390,5390,2021-03-04,10:15:00,2,00:30,zabieg higieniczy duży,331
5391,5391,2021-03-04,10:45:00,2,02:00,Kompleksowy zestaw badań ,691
5392,5392,2021-03-04,13:15:00,2,01:00,antykoncepcja,615
5393,5393,2021-03-04,14:15:00,2,00:30,USG,332
5394,5394,2021-03-04,17:00:00,2,02:00,Kompleksowy zestaw badań ,367
5395,5395,2021-03-04,09:45:00,3,01:00,zabieg okulistyczny ,389
5396,5396,2021-03-04,11:45:00,3,00:15,konsultacja chirurgiczna,747
5397,5397,2021-03-04,12:00:00,3,01:00,zabieg chrurgii zewnętrznej,162
5398,5398,2021-03-04,13:00:00,3,00:15,konsultacja chirurgiczna,75
5399,5399,2021-03-04,13:15:00,3,00:15,konsultacja chirurgiczna,709
5400,5400,2021-03-04,14:15:00,3,00:30,zabieg chirurgiczny drobny,857
5401,5401,2021-03-04,14:45:00,3,00:30,zabieg chirurgiczny drobny,601
5402,5402,2021-03-04,15:30:00,3,00:30,zabieg chirurgiczny drobny,808
5403,5403,2021-03-04,16:00:00,3,02:00,operacja pod narkozą,931
5404,5404,2021-03-05,08:00:00,2,00:15,badanie krwi,610
5405,5405,2021-03-05,09:45:00,2,00:15,chipowanie,141
5406,5406,2021-03-05,13:15:00,2,00:15,wydanie paszportu,55
5407,5407,2021-03-05,13:30:00,2,00:30,USG,608
5408,5408,2021-03-05,14:15:00,2,00:15,wydanie paszportu,681
5409,5409,2021-03-05,16:00:00,2,01:00,testy alergiczne,7
5410,5410,2021-03-05,17:00:00,2,00:15,zabieg higieniczny drobny,197
5411,5411,2021-03-05,17:30:00,2,00:15,wydanie paszportu,672
5412,5412,2021-03-06,10:30:00,1,02:00,Kompleksowy zestaw badań ,1037
5413,5413,2021-03-06,12:30:00,1,00:30,USG,467
5414,5414,2021-03-07,12:00:00,2,00:15,szczepienie,465
5415,5415,2021-03-07,12:45:00,2,00:15,kontrolna,528
5416,5416,2021-03-08,08:00:00,1,00:30,EKG,545
5417,5417,2021-03-08,08:30:00,1,00:15,zabieg higieniczny drobny,24
5418,5418,2021-03-08,11:00:00,1,01:00,antykoncepcja,492
5419,5419,2021-03-08,12:00:00,1,02:00,Kompleksowy zestaw badań ,728
5420,5420,2021-03-08,14:00:00,1,01:00,antykoncepcja,207
5421,5421,2021-03-08,15:00:00,1,00:30,RTG,776
5422,5422,2021-03-08,08:45:00,3,01:00,zabieg chirurgii wewnętrznej,380
5423,5423,2021-03-08,10:00:00,3,02:00,operacja pod narkozą,157
5424,5424,2021-03-09,08:15:00,1,00:15,kontrolna,528
5425,5425,2021-03-09,09:15:00,1,00:30,kroplówka witaminowa,366
5426,5426,2021-03-09,09:45:00,1,00:30,zabieg higieniczy duży,551
5427,5427,2021-03-09,10:45:00,1,00:15,wydanie paszportu,512
5428,5428,2021-03-09,11:00:00,1,01:00,antykoncepcja,489
5429,5429,2021-03-09,13:45:00,1,01:00,testy alergiczne,0
5430,5430,2021-03-09,08:00:00,2,00:15,wydanie paszportu,552
5431,5431,2021-03-09,08:15:00,2,00:30,USG,551
5432,5432,2021-03-09,08:45:00,2,00:15,szczepienie,408
5433,5433,2021-03-09,09:15:00,2,00:30,EKG,287
5434,5434,2021-03-09,11:00:00,2,00:30,zabieg higieniczy duży,947
5435,5435,2021-03-09,12:30:00,2,00:15,badanie krwi,711
5436,5436,2021-03-09,12:45:00,2,02:00,eutanazja,1085
5437,5437,2021-03-09,10:00:00,3,01:00,zabieg okulistyczny ,290
5438,5438,2021-03-09,12:00:00,3,00:30,zabieg chirurgiczny drobny,785
5439,5439,2021-03-09,13:15:00,3,01:00,zabieg chrurgii zewnętrznej,1109
5440,5440,2021-03-09,14:15:00,3,02:00,operacja w znieczuleniu częściowym,307
5441,5441,2021-03-10,08:45:00,1,00:30,kroplówka witaminowa,977
5442,5442,2021-03-10,09:15:00,1,02:00,Kompleksowy zestaw badań ,1112
5443,5443,2021-03-10,11:15:00,1,00:15,wydanie paszportu,52
5444,5444,2021-03-10,11:30:00,1,00:15,chipowanie,1199
5445,5445,2021-03-10,11:45:00,1,00:30,zabieg higieniczy duży,991
5446,5446,2021-03-10,12:45:00,1,00:15,kontrolna,141
5447,5447,2021-03-10,14:45:00,1,01:00,antykoncepcja,136
5448,5448,2021-03-10,15:45:00,1,02:00,Kompleksowy zestaw badań ,666
5449,5449,2021-03-10,12:30:00,2,00:15,chipowanie,980
5450,5450,2021-03-10,12:45:00,2,01:00,zabieg ortopedyczny,514
5451,5451,2021-03-10,13:45:00,2,00:30,zabieg higieniczy duży,493
5452,5452,2021-03-10,14:15:00,2,00:15,kontrolna,384
5453,5453,2021-03-10,14:30:00,2,00:30,kroplówka witaminowa,865
5454,5454,2021-03-10,15:00:00,2,00:15,badanie krwi,214
5455,5455,2021-03-10,08:00:00,3,00:15,konsultacja chirurgiczna,367
5456,5456,2021-03-10,08:15:00,3,00:30,zabieg chirurgiczny drobny,658
5457,5457,2021-03-10,08:45:00,3,00:15,konsultacja chirurgiczna,537
5458,5458,2021-03-10,09:00:00,3,00:15,konsultacja chirurgiczna,446
5459,5459,2021-03-10,09:15:00,3,02:00,operacja pod narkozą,200
5460,5460,2021-03-10,12:15:00,3,02:00,operacja pod narkozą,348
5461,5461,2021-03-11,08:00:00,1,01:00,testy alergiczne,605
5462,5462,2021-03-11,09:15:00,1,00:15,badanie krwi,76
5463,5463,2021-03-11,09:30:00,1,00:15,szczepienie,422
5464,5464,2021-03-11,09:45:00,1,00:30,RTG,1066
5465,5465,2021-03-11,11:15:00,1,00:30,USG,932
5466,5466,2021-03-11,12:15:00,1,00:15,szczepienie,273
5467,5467,2021-03-11,14:30:00,1,02:00,eutanazja,366
5468,5468,2021-03-11,17:00:00,1,00:15,wydanie paszportu,525
5469,5469,2021-03-11,17:45:00,1,00:30,EKG,369
5470,5470,2021-03-11,10:00:00,2,02:00,Kompleksowy zestaw badań ,53
5471,5471,2021-03-11,13:00:00,2,00:15,szczepienie,280
5472,5472,2021-03-11,15:15:00,2,00:30,USG,49
5473,5473,2021-03-11,15:45:00,2,01:00,zabieg ortopedyczny,131
5474,5474,2021-03-11,17:30:00,2,00:30,USG,127
5475,5475,2021-03-11,08:15:00,3,00:15,konsultacja chirurgiczna,1199
5476,5476,2021-03-11,10:00:00,3,00:15,konsultacja chirurgiczna,555
5477,5477,2021-03-11,10:15:00,3,00:30,zabieg chirurgiczny drobny,1056
5478,5478,2021-03-11,10:45:00,3,02:00,operacja pod narkozą,786
5479,5479,2021-03-11,13:15:00,3,02:00,operacja w znieczuleniu częściowym,1190
5480,5480,2021-03-12,08:00:00,2,01:00,antykoncepcja,579
5481,5481,2021-03-12,09:30:00,2,02:00,Kompleksowy zestaw badań ,1117
5482,5482,2021-03-12,11:30:00,2,00:15,wydanie paszportu,716
5483,5483,2021-03-12,12:00:00,2,00:15,kontrolna,309
5484,5484,2021-03-12,12:15:00,2,00:30,USG,821
5485,5485,2021-03-12,14:45:00,2,00:30,RTG,925
5486,5486,2021-03-12,15:15:00,2,00:15,wydanie paszportu,898
5487,5487,2021-03-12,15:30:00,2,00:30,USG,339
5488,5488,2021-03-12,16:00:00,2,00:30,EKG,314
5489,5489,2021-03-13,09:30:00,1,00:30,USG,701
5490,5490,2021-03-14,09:00:00,2,01:00,antykoncepcja,416
5491,5491,2021-03-14,10:00:00,2,01:00,testy alergiczne,388
5492,5492,2021-03-15,12:00:00,1,00:15,chipowanie,1018
5493,5493,2021-03-15,13:30:00,1,01:00,testy alergiczne,284
5494,5494,2021-03-15,15:30:00,1,01:00,testy alergiczne,903
5495,5495,2021-03-15,10:15:00,3,01:00,zabieg okulistyczny ,826
5496,5496,2021-03-15,11:45:00,3,00:15,konsultacja chirurgiczna,443
5497,5497,2021-03-15,15:15:00,3,00:15,konsultacja chirurgiczna,880
5498,5498,2021-03-15,15:45:00,3,00:15,konsultacja chirurgiczna,320
5499,5499,2021-03-16,08:00:00,1,02:00,eutanazja,461
5500,5500,2021-03-16,10:00:00,1,00:15,chipowanie,520
5501,5501,2021-03-16,10:15:00,1,02:00,eutanazja,672
5502,5502,2021-03-16,12:15:00,1,02:00,Kompleksowy zestaw badań ,497
5503,5503,2021-03-16,10:45:00,2,00:15,badanie krwi,474
5504,5504,2021-03-16,13:30:00,2,00:30,EKG,1194
5505,5505,2021-03-16,14:00:00,2,00:15,szczepienie,628
5506,5506,2021-03-16,14:45:00,2,01:00,testy alergiczne,425
5507,5507,2021-03-16,15:45:00,2,00:30,kroplówka witaminowa,479
5508,5508,2021-03-16,10:00:00,3,00:30,zabieg chirurgiczny drobny,747
5509,5509,2021-03-16,15:30:00,3,00:30,zabieg chirurgiczny drobny,1019
5510,5510,2021-03-17,08:00:00,1,01:00,antykoncepcja,838
5511,5511,2021-03-17,10:00:00,1,00:15,kontrolna,562
5512,5512,2021-03-17,11:30:00,1,00:30,RTG,1198
5513,5513,2021-03-17,14:30:00,1,00:15,chipowanie,1082
5514,5514,2021-03-17,15:00:00,1,01:00,zabieg ortopedyczny,860
5515,5515,2021-03-17,09:00:00,2,01:00,antykoncepcja,603
5516,5516,2021-03-17,11:45:00,2,01:00,antykoncepcja,97
5517,5517,2021-03-17,14:15:00,2,00:15,wydanie paszportu,197
5518,5518,2021-03-17,14:30:00,2,00:15,szczepienie,712
5519,5519,2021-03-17,08:00:00,3,00:15,konsultacja chirurgiczna,398
5520,5520,2021-03-17,09:45:00,3,01:00,zabieg okulistyczny ,1138
5521,5521,2021-03-17,11:00:00,3,01:00,zabieg okulistyczny ,102
5522,5522,2021-03-17,14:30:00,3,00:30,zabieg chirurgiczny drobny,820
5523,5523,2021-03-17,15:00:00,3,00:15,konsultacja chirurgiczna,270
5524,5524,2021-03-17,15:15:00,3,01:00,zabieg chirurgii wewnętrznej,109
5525,5525,2021-03-18,08:00:00,1,00:30,RTG,737
5526,5526,2021-03-18,11:15:00,1,01:00,antykoncepcja,87
5527,5527,2021-03-18,14:15:00,1,00:30,RTG,768
5528,5528,2021-03-18,17:15:00,1,00:15,szczepienie,16
5529,5529,2021-03-18,10:30:00,2,01:00,testy alergiczne,1143
5530,5530,2021-03-18,11:30:00,2,01:00,antykoncepcja,492
5531,5531,2021-03-18,12:30:00,2,00:15,wydanie paszportu,1122
5532,5532,2021-03-18,14:30:00,2,00:30,kroplówka witaminowa,735
5533,5533,2021-03-18,16:00:00,2,01:00,antykoncepcja,967
5534,5534,2021-03-18,17:00:00,2,00:15,zabieg higieniczny drobny,23
5535,5535,2021-03-18,08:00:00,3,00:15,konsultacja chirurgiczna,260
5536,5536,2021-03-18,09:00:00,3,00:30,zabieg chirurgiczny drobny,420
5537,5537,2021-03-18,09:30:00,3,00:15,konsultacja chirurgiczna,1026
5538,5538,2021-03-18,11:00:00,3,02:00,operacja w znieczuleniu częściowym,31
5539,5539,2021-03-18,13:15:00,3,00:30,zabieg chirurgiczny drobny,811
5540,5540,2021-03-18,13:45:00,3,02:00,operacja w znieczuleniu częściowym,732
5541,5541,2021-03-18,15:45:00,3,00:30,zabieg chirurgiczny drobny,579
5542,5542,2021-03-18,16:15:00,3,01:00,zabieg okulistyczny ,118
5543,5543,2021-03-19,08:00:00,2,00:30,zabieg higieniczy duży,109
5544,5544,2021-03-19,08:45:00,2,00:30,USG,852
5545,5545,2021-03-19,09:15:00,2,00:15,chipowanie,357
5546,5546,2021-03-19,09:30:00,2,00:30,zabieg higieniczy duży,834
5547,5547,2021-03-19,10:00:00,2,02:00,eutanazja,1028
5548,5548,2021-03-19,12:00:00,2,00:15,wydanie paszportu,1022
5549,5549,2021-03-19,14:30:00,2,00:30,RTG,1016
5550,5550,2021-03-19,15:00:00,2,00:15,szczepienie,44
5551,5551,2021-03-19,15:15:00,2,01:00,antykoncepcja,954
5552,5552,2021-03-19,17:15:00,2,00:30,kroplówka witaminowa,712
5553,5553,2021-03-19,17:45:00,2,00:30,kroplówka witaminowa,734
5554,5554,2021-03-20,09:00:00,1,00:15,wydanie paszportu,883
5555,5555,2021-03-20,09:15:00,1,00:15,wydanie paszportu,581
5556,5556,2021-03-20,09:30:00,1,00:15,chipowanie,1033
5557,5557,2021-03-20,09:45:00,1,00:30,kroplówka witaminowa,716
5558,5558,2021-03-20,10:15:00,1,02:00,eutanazja,879
5559,5559,2021-03-20,12:15:00,1,00:30,kroplówka witaminowa,1189
5560,5560,2021-03-20,12:45:00,1,00:15,kontrolna,488
5561,5561,2021-03-21,09:00:00,2,00:15,badanie krwi,250
5562,5562,2021-03-21,09:15:00,2,00:15,badanie krwi,852
5563,5563,2021-03-21,09:30:00,2,00:30,USG,810
5564,5564,2021-03-21,10:00:00,2,00:30,EKG,979
5565,5565,2021-03-21,11:30:00,2,00:15,wydanie paszportu,263
5566,5566,2021-03-21,12:00:00,2,00:15,badanie krwi,352
5567,5567,2021-03-21,12:45:00,2,01:00,antykoncepcja,512
5568,5568,2021-03-22,09:00:00,1,00:30,RTG,408
5569,5569,2021-03-22,09:30:00,1,01:00,antykoncepcja,1188
5570,5570,2021-03-22,10:45:00,1,01:00,zabieg ortopedyczny,1101
5571,5571,2021-03-22,11:45:00,1,00:15,szczepienie,654
5572,5572,2021-03-22,12:30:00,1,00:30,kroplówka witaminowa,869
5573,5573,2021-03-22,15:30:00,1,00:15,wydanie paszportu,297
5574,5574,2021-03-22,15:45:00,1,00:15,kontrolna,773
5575,5575,2021-03-22,09:00:00,3,01:00,zabieg chrurgii zewnętrznej,570
5576,5576,2021-03-22,10:00:00,3,00:15,konsultacja chirurgiczna,158
5577,5577,2021-03-22,10:15:00,3,00:15,konsultacja chirurgiczna,1162
5578,5578,2021-03-22,13:00:00,3,00:15,konsultacja chirurgiczna,1193
5579,5579,2021-03-22,13:30:00,3,02:00,operacja pod narkozą,58
5580,5580,2021-03-22,15:30:00,3,00:15,konsultacja chirurgiczna,626
5581,5581,2021-03-23,08:00:00,1,00:15,szczepienie,1097
